960	GG_DROPWEAPON_DESTROY_NOTIFY
961	GG_DROPWEAPON_INFO_NOTIFY
962	GG_DROPWEAPON_GET_AND_DROP_REQ
963	GG_DROPWEAPON_GET_AND_DROP_ACK
964	GG_GET_BALL_REQ
965	GG_GET_BALL_ACK
966	GG_RESPAWN_BALL_ACK
967	GG_GET_GOAL_REQ
968	GG_GET_GOAL_ACK
971	GG_SOCCER_RESPON_REQ
972	GG_SOCCER_RESPON_ACK
974	GG_SOCCERBALL_HAVE_INCREASE_PG_ACK
983	GL_MATCHINGROOM_MAKE_REQ
984	GL_MATCHINGROOM_MAKE_ACK
985	GL_ENTERMATCHINGROOM_ACK
986	GR_MATCHINGROOM_START_ACK
987	GR_MATCHINGSUCCESS_ACK
988	GL_MATCHINGROOM_CANCLE_REQ
989	GL_MATCHINGROOM_CANCLE_ACK
994	GG_ASSISTPOINT_NOTIFY
